,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Her2+ IDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M-S11-32228_,,,,,,,,,,,,M-S11-32228_1,,,,,,,,,,,,M-S11-32228_3,,,,,,,,,,
,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel),,Type,Slice,X,Y,Value,C-pos,Z-pos,T-pos,X(pixel),Y(pixel),Z(pixel)
,2,2,568,1195,212,2,1,1,568,1195,0,,2,2,264,597,207,2,1,1,264,597,0,,5,1,510,1866,434,1,1,1,510,1866,0
,2,2,748,1114,213,2,1,1,748,1114,0,,2,2,249,615,204,2,1,1,249,615,0,,5,1,552,1884,356,1,1,1,552,1884,0
,2,2,770,1038,208,2,1,1,770,1038,0,,2,2,228,516,214,2,1,1,228,516,0,,5,1,468,1950,478,1,1,1,468,1950,0
,2,2,766,971,208,2,1,1,766,971,0,,2,2,252,264,210,2,1,1,252,264,0,,5,1,711,1791,380,1,1,1,711,1791,0
,2,2,746,814,213,2,1,1,746,814,0,,2,2,96,288,208,2,1,1,96,288,0,,5,1,708,1905,426,1,1,1,708,1905,0
,2,2,729,753,203,2,1,1,729,753,0,,2,2,255,876,214,2,1,1,255,876,0,,5,1,750,1941,447,1,1,1,750,1941,0
,2,2,509,831,206,2,1,1,509,831,0,,2,2,543,1143,210,2,1,1,543,1143,0,,5,1,765,2073,348,1,1,1,765,2073,0
,2,2,463,886,206,2,1,1,463,886,0,,2,2,510,1218,212,2,1,1,510,1218,0,,5,1,852,1704,470,1,1,1,852,1704,0
,2,2,574,920,209,2,1,1,574,920,0,,2,2,123,1584,205,2,1,1,123,1584,0,,5,1,999,1530,468,1,1,1,999,1530,0
,2,2,376,942,204,2,1,1,376,942,0,,2,2,129,1641,209,2,1,1,129,1641,0,,5,1,1092,1530,369,1,1,1,1092,1530,0
,2,2,450,1001,205,2,1,1,450,1001,0,,2,2,180,1677,209,2,1,1,180,1677,0,,5,1,1092,1290,438,1,1,1,1092,1290,0
,2,2,585,997,213,2,1,1,585,997,0,,2,2,348,2049,207,2,1,1,348,2049,0,,5,1,1266,1116,260,1,1,1,1266,1116,0
,2,2,522,1034,209,2,1,1,522,1034,0,,2,2,375,2022,209,2,1,1,375,2022,0,,5,1,1167,1113,495,1,1,1,1167,1113,0
,2,2,52,1195,206,2,1,1,52,1195,0,,2,2,384,2085,206,2,1,1,384,2085,0,,5,1,1365,1083,492,1,1,1,1365,1083,0
,2,2,106,1199,213,2,1,1,106,1199,0,,2,2,465,2085,201,2,1,1,465,2085,0,,5,1,1527,1068,403,1,1,1,1527,1068,0
,2,2,132,1273,207,2,1,1,132,1273,0,,2,2,447,2055,210,2,1,1,447,2055,0,,5,1,1302,1281,405,1,1,1,1302,1281,0
,2,2,254,1306,210,2,1,1,254,1306,0,,2,2,480,2016,205,2,1,1,480,2016,0,,5,1,1203,1269,354,1,1,1,1203,1269,0
,2,2,298,1521,206,2,1,1,298,1521,0,,2,2,453,1953,211,2,1,1,453,1953,0,,5,1,1470,1197,414,1,1,1,1470,1197,0
,2,2,422,1432,206,2,1,1,422,1432,0,,2,2,411,1971,208,2,1,1,411,1971,0,,5,1,1674,927,403,1,1,1,1674,927,0
,2,2,500,1447,208,2,1,1,500,1447,0,,2,2,480,1926,209,2,1,1,480,1926,0,,5,1,1740,954,481,1,1,1,1740,954,0
,2,2,629,1456,215,2,1,1,629,1456,0,,2,2,603,1923,205,2,1,1,603,1923,0,,5,1,2469,1491,326,1,1,1,2469,1491,0
,2,2,341,1654,203,2,1,1,341,1654,0,,2,2,816,1626,208,2,1,1,816,1626,0,,5,1,2352,1515,530,1,1,1,2352,1515,0
,2,2,500,2031,203,2,1,1,500,2031,0,,2,2,723,1527,207,2,1,1,723,1527,0,,5,1,2205,1608,339,1,1,1,2205,1608,0
,2,2,176,2401,211,2,1,1,176,2401,0,,2,2,1317,1518,212,2,1,1,1317,1518,0,,5,1,2262,1641,548,1,1,1,2262,1641,0
,2,2,537,2262,211,2,1,1,537,2262,0,,2,2,1305,1638,212,2,1,1,1305,1638,0,,5,1,2574,1533,207,1,1,1,2574,1533,0
,2,2,594,2410,211,2,1,1,594,2410,0,,2,2,1290,1728,212,2,1,1,1290,1728,0,,5,1,2646,1377,509,1,1,1,2646,1377,0
,2,2,590,2658,210,2,1,1,590,2658,0,,2,2,1407,1794,208,2,1,1,1407,1794,0,,5,2,2847,1599,204,2,1,1,2847,1599,0
,2,2,1358,2262,210,2,1,1,1358,2262,0,,2,2,1440,1704,210,2,1,1,1440,1704,0,,5,2,2271,1815,201,2,1,1,2271,1815,0
,2,2,1193,2140,206,2,1,1,1193,2140,0,,2,2,1491,1713,204,2,1,1,1491,1713,0,,5,2,2340,1869,206,2,1,1,2340,1869,0
,2,2,1354,2064,212,2,1,1,1354,2064,0,,2,2,1602,1623,201,2,1,1,1602,1623,0,,5,2,2277,2166,205,2,1,1,2277,2166,0
,2,2,1484,2081,211,2,1,1,1484,2081,0,,2,2,1626,1521,206,2,1,1,1626,1521,0,,5,2,2352,2319,221,2,1,1,2352,2319,0
,2,2,1654,2046,219,2,1,1,1654,2046,0,,2,2,1680,1524,207,2,1,1,1680,1524,0,,5,2,2358,2439,206,2,1,1,2358,2439,0
,2,2,1748,2148,205,2,1,1,1748,2148,0,,2,2,1674,1494,209,2,1,1,1674,1494,0,,5,2,2319,2520,206,2,1,1,2319,2520,0
,2,2,1837,2146,213,2,1,1,1837,2146,0,,2,2,1737,1518,212,2,1,1,1737,1518,0,,5,2,2319,2583,217,2,1,1,2319,2583,0
,2,2,2473,2347,217,2,1,1,2473,2347,0,,2,2,1791,1482,211,2,1,1,1791,1482,0,,5,2,2523,2472,221,2,1,1,2523,2472,0
,2,2,2460,2299,214,2,1,1,2460,2299,0,,2,2,1848,1485,208,2,1,1,1848,1485,0,,5,3,2577,2490,204,3,1,1,2577,2490,0
,2,2,2486,2292,210,2,1,1,2486,2292,0,,2,2,1902,1491,203,2,1,1,1902,1491,0,,5,3,2496,2604,206,3,1,1,2496,2604,0
,2,2,2523,2233,205,2,1,1,2523,2233,0,,2,2,1908,1386,204,2,1,1,1908,1386,0,,5,3,2442,2712,200,3,1,1,2442,2712,0
,2,2,2477,2188,216,2,1,1,2477,2188,0,,2,2,1938,1395,213,2,1,1,1938,1395,0,,5,3,2484,2736,205,3,1,1,2484,2736,0
,2,2,2688,2279,208,2,1,1,2688,2279,0,,2,2,1881,1311,208,2,1,1,1881,1311,0,,5,3,2343,2733,213,3,1,1,2343,2733,0
,2,2,2741,2124,215,2,1,1,2741,2124,0,,2,2,1866,1230,213,2,1,1,1866,1230,0,,5,3,2226,2727,203,3,1,1,2226,2727,0
,2,2,2564,1957,213,2,1,1,2564,1957,0,,2,2,1767,1314,213,2,1,1,1767,1314,0,,5,3,2217,2673,204,3,1,1,2217,2673,0
,2,2,2873,2368,211,2,1,1,2873,2368,0,,2,2,1941,1308,207,2,1,1,1941,1308,0,,5,3,2097,2652,208,3,1,1,2097,2652,0
,2,2,2749,1887,207,2,1,1,2749,1887,0,,2,2,1635,1224,214,2,1,1,1635,1224,0,,5,3,2043,2676,207,3,1,1,2043,2676,0
,2,2,2908,1820,211,2,1,1,2908,1820,0,,2,2,1410,1386,210,2,1,1,1410,1386,0,,5,3,1728,2463,207,3,1,1,1728,2463,0
,2,2,2934,1946,212,2,1,1,2934,1946,0,,2,2,1434,1434,208,2,1,1,1434,1434,0,,5,3,2643,453,209,3,1,1,2643,453,0
,2,2,2985,1846,208,2,1,1,2985,1846,0,,2,2,1326,1359,204,2,1,1,1326,1359,0,,5,3,2616,408,203,3,1,1,2616,408,0
,2,2,2998,1815,204,2,1,1,2998,1815,0,,2,2,1356,1098,209,2,1,1,1356,1098,0,,5,3,2343,645,204,3,1,1,2343,645,0
,2,2,3128,1822,211,2,1,1,3128,1822,0,,2,2,1509,1083,206,2,1,1,1509,1083,0,,5,3,3444,1533,207,3,1,1,3444,1533,0
,2,2,3150,1878,216,2,1,1,3150,1878,0,,2,2,1623,1122,208,2,1,1,1623,1122,0,,5,4,3273,1488,214,4,1,1,3273,1488,0
,2,2,3178,1924,210,2,1,1,3178,1924,0,,2,2,1677,1080,213,2,1,1,1677,1080,0,,5,4,3234,1443,219,4,1,1,3234,1443,0
,2,2,3464,1952,202,2,1,1,3464,1952,0,,2,2,1686,990,208,2,1,1,1686,990,0,,7,4,297,1140,214,4,1,1,297,1140,0
,2,2,2974,1763,213,2,1,1,2974,1763,0,,2,2,1719,966,211,2,1,1,1719,966,0,,7,4,342,1101,213,4,1,1,342,1101,0
,2,2,2943,1739,207,2,1,1,2943,1739,0,,2,2,1791,1017,205,2,1,1,1791,1017,0,,7,4,327,975,217,4,1,1,327,975,0
,2,2,2991,1709,205,2,1,1,2991,1709,0,,2,2,1800,984,204,2,1,1,1800,984,0,,7,4,402,1050,211,4,1,1,402,1050,0
,2,2,2967,1608,208,2,1,1,2967,1608,0,,2,2,1953,981,209,2,1,1,1953,981,0,,7,4,516,1023,218,4,1,1,516,1023,0
,2,2,3024,1608,213,2,1,1,3024,1608,0,,2,2,1725,882,207,2,1,1,1725,882,0,,7,4,543,927,210,4,1,1,543,927,0
,2,2,3017,1528,206,2,1,1,3017,1528,0,,2,2,1650,804,206,2,1,1,1650,804,0,,7,4,570,1140,216,4,1,1,570,1140,0
,2,2,2987,1487,210,2,1,1,2987,1487,0,,2,2,1602,855,212,2,1,1,1602,855,0,,7,4,573,1203,220,4,1,1,573,1203,0
,2,2,2900,1556,212,2,1,1,2900,1556,0,,2,2,1575,771,205,2,1,1,1575,771,0,,7,4,615,1110,216,4,1,1,615,1110,0
,2,2,2880,1600,208,2,1,1,2880,1600,0,,2,2,1410,786,209,2,1,1,1410,786,0,,7,4,102,1902,214,4,1,1,102,1902,0
,2,2,2843,1578,213,2,1,1,2843,1578,0,,2,2,1362,867,217,2,1,1,1362,867,0,,7,4,174,1929,216,4,1,1,174,1929,0
,2,2,2795,1571,205,2,1,1,2795,1571,0,,2,2,1308,780,204,2,1,1,1308,780,0,,7,4,141,2082,217,4,1,1,141,2082,0
,2,2,2808,1604,204,2,1,1,2808,1604,0,,2,2,1428,657,214,2,1,1,1428,657,0,,7,4,102,2115,215,4,1,1,102,2115,0
,2,2,2745,1582,206,2,1,1,2745,1582,0,,2,2,1488,663,208,2,1,1,1488,663,0,,7,4,81,2277,216,4,1,1,81,2277,0
,2,2,2715,1737,208,2,1,1,2715,1737,0,,2,2,1428,567,202,2,1,1,1428,567,0,,7,4,78,2358,217,4,1,1,78,2358,0
,2,2,2880,1693,210,2,1,1,2880,1693,0,,2,2,1365,486,202,2,1,1,1365,486,0,,7,4,42,2283,225,4,1,1,42,2283,0
,2,2,2614,1661,211,2,1,1,2614,1661,0,,2,2,1353,405,208,2,1,1,1353,405,0,,7,4,33,2211,222,4,1,1,33,2211,0
,2,2,2584,1598,203,2,1,1,2584,1598,0,,2,2,1458,333,209,2,1,1,1458,333,0,,7,4,171,2436,218,4,1,1,171,2436,0
,2,2,2603,1443,216,2,1,1,2603,1443,0,,2,2,1740,513,214,2,1,1,1740,513,0,,7,4,189,2478,219,4,1,1,189,2478,0
,2,2,2873,1480,202,2,1,1,2873,1480,0,,2,2,1833,573,209,2,1,1,1833,573,0,,7,4,111,2553,215,4,1,1,111,2553,0
,2,2,2948,1378,209,2,1,1,2948,1378,0,,2,2,1752,720,206,2,1,1,1752,720,0,,7,4,537,2097,218,4,1,1,537,2097,0
,2,2,3026,1376,208,2,1,1,3026,1376,0,,2,2,1713,708,197,2,1,1,1713,708,0,,7,4,516,2028,220,4,1,1,516,2028,0
,2,2,3050,1369,213,2,1,1,3050,1369,0,,2,2,2040,699,210,2,1,1,2040,699,0,,7,4,897,1917,216,4,1,1,897,1917,0
,2,2,3120,1378,212,2,1,1,3120,1378,0,,2,2,2001,1083,214,2,1,1,2001,1083,0,,7,4,984,2046,217,4,1,1,984,2046,0
,2,2,3170,1408,208,2,1,1,3170,1408,0,,2,2,2058,1020,206,2,1,1,2058,1020,0,,7,4,996,2214,210,4,1,1,996,2214,0
,2,2,3213,1293,208,2,1,1,3213,1293,0,,2,2,2082,1122,206,2,1,1,2082,1122,0,,7,4,1053,2133,219,4,1,1,1053,2133,0
,2,2,3442,1278,221,2,1,1,3442,1278,0,,2,2,2037,1161,209,2,1,1,2037,1161,0,,7,4,1125,2127,212,4,1,1,1125,2127,0
,2,2,3501,1317,207,2,1,1,3501,1317,0,,2,2,1773,1161,211,2,1,1,1773,1161,0,,7,4,1125,2205,213,4,1,1,1125,2205,0
,2,2,3180,1197,210,2,1,1,3180,1197,0,,2,2,1674,1095,211,2,1,1,1674,1095,0,,7,4,1212,2151,213,4,1,1,1212,2151,0
,2,2,3163,1167,210,2,1,1,3163,1167,0,,2,2,2044,1493,213,2,1,1,2044,1493,0,,7,4,1350,2079,223,4,1,1,1350,2079,0
,2,2,3143,1156,217,2,1,1,3143,1156,0,,2,2,2027,1541,210,2,1,1,2027,1541,0,,7,4,1329,2154,213,4,1,1,1329,2154,0
,2,2,3220,1132,213,2,1,1,3220,1132,0,,2,2,2046,1368,222,2,1,1,2046,1368,0,,7,4,1314,2028,216,4,1,1,1314,2028,0
,2,2,3150,1071,209,2,1,1,3150,1071,0,,2,2,2262,1379,212,2,1,1,2262,1379,0,,7,4,1500,2013,212,4,1,1,1500,2013,0
,2,2,3174,1040,212,2,1,1,3174,1040,0,,2,2,2286,1390,213,2,1,1,2286,1390,0,,7,4,1428,1878,220,4,1,1,1428,1878,0
,2,2,3244,1038,206,2,1,1,3244,1038,0,,2,2,2439,1466,209,2,1,1,2439,1466,0,,7,4,1353,1857,215,4,1,1,1353,1857,0
,2,2,3067,1073,201,2,1,1,3067,1073,0,,2,2,2484,1558,203,2,1,1,2484,1558,0,,7,4,1362,1791,212,4,1,1,1362,1791,0
,2,2,3069,1014,217,2,1,1,3069,1014,0,,2,2,2508,1637,209,2,1,1,2508,1637,0,,7,4,1272,1785,212,4,1,1,1272,1785,0
,2,2,2987,1021,212,2,1,1,2987,1021,0,,2,2,2583,1528,209,2,1,1,2583,1528,0,,7,4,1161,1842,210,4,1,1,1161,1842,0
,2,2,2958,1090,216,2,1,1,2958,1090,0,,2,2,2661,1541,212,2,1,1,2661,1541,0,,7,4,1155,1770,212,4,1,1,1155,1770,0
,2,2,2915,1069,209,2,1,1,2915,1069,0,,2,2,2674,1586,206,2,1,1,2674,1586,0,,7,4,1041,1827,212,4,1,1,1041,1827,0
,2,2,2969,1136,217,2,1,1,2969,1136,0,,2,2,2750,1547,210,2,1,1,2750,1547,0,,7,4,1014,1743,213,4,1,1,1014,1743,0
,2,2,3026,1129,200,2,1,1,3026,1129,0,,2,2,2735,1501,209,2,1,1,2735,1501,0,,7,4,1056,1731,214,4,1,1,1056,1731,0
,2,2,2921,1160,208,2,1,1,2921,1160,0,,2,2,2678,1490,218,2,1,1,2678,1490,0,,7,4,1011,1683,218,4,1,1,1011,1683,0
,2,2,2954,1182,214,2,1,1,2954,1182,0,,2,2,2798,1429,214,2,1,1,2798,1429,0,,7,4,954,1746,214,4,1,1,954,1746,0
,2,2,3013,1232,216,2,1,1,3013,1232,0,,2,2,2718,1362,210,2,1,1,2718,1362,0,,7,4,915,1659,208,4,1,1,915,1659,0
,2,2,3000,1269,215,2,1,1,3000,1269,0,,2,2,2615,1353,208,2,1,1,2615,1353,0,,7,4,879,1569,214,4,1,1,879,1569,0
,2,2,3096,1271,206,2,1,1,3096,1271,0,,2,2,2554,1296,214,2,1,1,2554,1296,0,,7,4,903,1449,214,4,1,1,903,1449,0
,2,2,2915,920,209,2,1,1,2915,920,0,,2,2,2491,1310,209,2,1,1,2491,1310,0,,7,4,855,1386,215,4,1,1,855,1386,0
,2,2,3017,912,207,2,1,1,3017,912,0,,2,2,2482,1432,212,2,1,1,2482,1432,0,,7,4,915,1323,215,4,1,1,915,1323,0
,2,2,2991,849,209,2,1,1,2991,849,0,,2,2,2552,1458,211,2,1,1,2552,1458,0,,7,4,951,1386,218,4,1,1,951,1386,0
,2,2,2921,831,208,2,1,1,2921,831,0,,2,2,2561,1268,209,2,1,1,2561,1268,0,,7,4,951,1269,215,4,1,1,951,1269,0
,2,2,2867,864,207,2,1,1,2867,864,0,,2,2,2637,1275,209,2,1,1,2637,1275,0,,7,4,957,1185,219,4,1,1,957,1185,0
,2,2,2836,901,208,2,1,1,2836,901,0,,2,2,2687,1307,206,2,1,1,2687,1307,0,,7,4,987,1200,212,4,1,1,987,1200,0
,2,2,2884,775,212,2,1,1,2884,775,0,,2,2,2731,1272,211,2,1,1,2731,1272,0,,7,4,1074,984,214,4,1,1,1074,984,0
,2,2,2952,729,213,2,1,1,2952,729,0,,2,2,2777,1249,211,2,1,1,2777,1249,0,,7,4,1146,957,208,4,1,1,1146,957,0
,2,2,3226,938,216,2,1,1,3226,938,0,,2,2,2746,1131,211,2,1,1,2746,1131,0,,7,4,1203,960,210,4,1,1,1203,960,0
,2,2,3235,886,204,2,1,1,3235,886,0,,2,2,2668,1150,207,2,1,1,2668,1150,0,,7,4,1224,1005,212,4,1,1,1224,1005,0
,2,2,3315,792,215,2,1,1,3315,792,0,,2,2,2668,1059,210,2,1,1,2668,1059,0,,7,4,1287,939,216,4,1,1,1287,939,0
,2,2,3422,831,208,2,1,1,3422,831,0,,2,2,2583,1183,211,2,1,1,2583,1183,0,,7,4,1356,900,216,4,1,1,1356,900,0
,2,2,2708,796,207,2,1,1,2708,796,0,,2,2,2541,1150,211,2,1,1,2541,1150,0,,7,4,1560,834,214,4,1,1,1560,834,0
,2,2,2738,796,204,2,1,1,2738,796,0,,2,2,2452,1113,206,2,1,1,2452,1113,0,,7,4,1611,804,223,4,1,1,1611,804,0
,2,2,2789,748,211,2,1,1,2789,748,0,,2,2,2809,1146,210,2,1,1,2809,1146,0,,7,4,1749,840,224,4,1,1,1749,840,0
,2,2,2989,568,209,2,1,1,2989,568,0,,2,2,2827,1116,218,2,1,1,2827,1116,0,,7,4,1950,969,219,4,1,1,1950,969,0
,2,2,2993,476,207,2,1,1,2993,476,0,,2,2,2798,1033,213,2,1,1,2798,1033,0,,7,4,2016,1065,219,4,1,1,2016,1065,0
,2,2,2904,526,218,2,1,1,2904,526,0,,2,2,2986,1076,206,2,1,1,2986,1076,0,,7,4,1887,1161,209,4,1,1,1887,1161,0
,2,2,2828,507,211,2,1,1,2828,507,0,,2,2,2966,1133,215,2,1,1,2966,1133,0,,7,4,1773,1227,213,4,1,1,1773,1227,0
,2,2,2769,516,213,2,1,1,2769,516,0,,2,2,2923,1216,209,2,1,1,2923,1216,0,,7,4,1755,1137,212,4,1,1,1755,1137,0
,2,2,2701,518,212,2,1,1,2701,518,0,,2,2,2894,1381,205,2,1,1,2894,1381,0,,7,4,1692,1191,215,4,1,1,1692,1191,0
,2,2,2649,561,209,2,1,1,2649,561,0,,2,2,2864,1340,211,2,1,1,2864,1340,0,,7,4,1728,1308,215,4,1,1,1728,1308,0
,2,2,2669,590,207,2,1,1,2669,590,0,,2,2,2999,1368,207,2,1,1,2999,1368,0,,7,4,1728,1422,214,4,1,1,1728,1422,0
,2,2,2630,629,212,2,1,1,2630,629,0,,2,2,3077,1466,207,2,1,1,3077,1466,0,,7,4,1794,1464,216,4,1,1,1794,1464,0
,2,2,2597,696,218,2,1,1,2597,696,0,,2,2,3121,1497,206,2,1,1,3121,1497,0,,7,4,1845,1449,217,4,1,1,1845,1449,0
,2,2,2482,799,213,2,1,1,2482,799,0,,2,2,3154,1510,205,2,1,1,3154,1510,0,,7,4,1677,1449,213,4,1,1,1677,1449,0
,2,2,2479,672,213,2,1,1,2479,672,0,,2,2,3210,1523,208,2,1,1,3210,1523,0,,7,4,1593,1386,219,4,1,1,1593,1386,0
,2,2,2479,618,216,2,1,1,2479,618,0,,2,2,2716,1680,205,2,1,1,2716,1680,0,,7,4,1545,1338,216,4,1,1,1545,1338,0
,2,2,2412,487,214,2,1,1,2412,487,0,,2,2,2746,1691,209,2,1,1,2746,1691,0,,7,4,1509,1443,214,4,1,1,1509,1443,0
,2,2,2455,441,209,2,1,1,2455,441,0,,2,2,2766,1748,210,2,1,1,2766,1748,0,,7,4,1509,1521,218,4,1,1,1509,1521,0
,2,2,2427,350,209,2,1,1,2427,350,0,,2,2,2888,1702,212,2,1,1,2888,1702,0,,7,4,1569,1533,220,4,1,1,1569,1533,0
,2,2,2469,348,211,2,1,1,2469,348,0,,2,2,2661,1911,214,2,1,1,2661,1911,0,,7,4,1512,1635,211,4,1,1,1512,1635,0
,2,2,2497,302,209,2,1,1,2497,302,0,,2,2,2650,1944,212,2,1,1,2650,1944,0,,7,4,1584,1653,213,4,1,1,1584,1653,0
,2,2,2540,311,213,2,1,1,2540,311,0,,2,2,2639,1756,218,2,1,1,2639,1756,0,,7,4,1443,1689,211,4,1,1,1443,1689,0
,2,2,2577,263,212,2,1,1,2577,263,0,,2,2,2716,1922,210,2,1,1,2716,1922,0,,7,4,1410,1689,218,4,1,1,1410,1689,0
,2,2,2573,215,210,2,1,1,2573,215,0,,2,2,2635,1998,204,2,1,1,2635,1998,0,,7,4,1344,1653,216,4,1,1,1344,1653,0
,2,2,2471,222,211,2,1,1,2471,222,0,,2,2,2511,1972,206,2,1,1,2511,1972,0,,7,4,1368,1581,218,4,1,1,1368,1581,0
,2,2,2414,108,210,2,1,1,2414,108,0,,2,2,2498,2020,210,2,1,1,2498,2020,0,,7,4,1338,1515,210,4,1,1,1338,1515,0
,2,2,2229,111,201,2,1,1,2229,111,0,,2,2,2506,2201,204,2,1,1,2506,2201,0,,7,4,1440,1518,215,4,1,1,1440,1518,0
,2,2,2144,198,208,2,1,1,2144,198,0,,2,2,2452,2262,212,2,1,1,2452,2262,0,,7,4,1419,1413,211,4,1,1,1419,1413,0
,2,2,2107,276,211,2,1,1,2107,276,0,,2,2,2500,2282,208,2,1,1,2500,2282,0,,7,4,1581,1830,215,4,1,1,1581,1830,0
,2,2,2138,291,213,2,1,1,2138,291,0,,2,2,2537,2269,210,2,1,1,2537,2269,0,,7,4,1551,1896,221,4,1,1,1551,1896,0
,2,2,2133,344,225,2,1,1,2133,344,0,,2,2,2585,2325,207,2,1,1,2585,2325,0,,7,4,1494,1953,215,4,1,1,1494,1953,0
,2,2,2072,496,205,2,1,1,2072,496,0,,2,2,2545,2369,210,2,1,1,2545,2369,0,,7,4,1434,2004,224,4,1,1,1434,2004,0
,2,2,2031,489,229,2,1,1,2031,489,0,,2,2,2790,2391,201,2,1,1,2790,2391,0,,7,4,1608,2031,225,4,1,1,1608,2031,0
,2,2,1985,478,210,2,1,1,1985,478,0,,2,2,2877,2332,211,2,1,1,2877,2332,0,,7,4,1602,1971,211,4,1,1,1602,1971,0
,2,2,2011,409,209,2,1,1,2011,409,0,,2,2,3001,2223,210,2,1,1,3001,2223,0,,7,4,1665,1899,212,4,1,1,1665,1899,0
,2,2,2040,272,211,2,1,1,2040,272,0,,2,2,3088,2179,214,2,1,1,3088,2179,0,,7,4,1704,1944,207,4,1,1,1704,1944,0
,2,2,2018,289,204,2,1,1,2018,289,0,,2,2,2798,2140,206,2,1,1,2798,2140,0,,7,4,1701,1878,216,4,1,1,1701,1878,0
,2,2,1892,256,207,2,1,1,1892,256,0,,2,2,2753,2134,210,2,1,1,2753,2134,0,,7,4,1815,1878,214,4,1,1,1815,1878,0
,2,2,1881,496,208,2,1,1,1881,496,0,,2,2,2711,2072,208,2,1,1,2711,2072,0,,7,4,1749,1770,215,4,1,1,1749,1770,0
,2,2,1833,496,204,2,1,1,1833,496,0,,2,2,2665,2070,200,2,1,1,2665,2070,0,,7,4,1752,1722,213,4,1,1,1752,1722,0
,2,2,1783,516,214,2,1,1,1783,516,0,,2,2,2626,1990,209,2,1,1,2626,1990,0,,7,4,1785,1710,217,4,1,1,1785,1710,0
,2,2,1796,455,215,2,1,1,1796,455,0,,2,2,2746,2025,208,2,1,1,2746,2025,0,,7,4,1800,1650,212,4,1,1,1800,1650,0
,2,2,1813,398,216,2,1,1,1813,398,0,,2,2,2818,2005,210,2,1,1,2818,2005,0,,7,4,2055,1662,214,4,1,1,2055,1662,0
,2,2,1693,448,212,2,1,1,1693,448,0,,5,2,2107,200,219,2,1,1,2107,200,0,,7,4,2055,1578,212,4,1,1,2055,1578,0
,2,2,1500,398,216,2,1,1,1500,398,0,,5,2,2105,272,237,2,1,1,2105,272,0,,7,4,2217,1791,210,4,1,1,2217,1791,0
,2,2,1384,404,210,2,1,1,1384,404,0,,5,2,2033,207,217,2,1,1,2033,207,0,,7,4,2079,1788,212,4,1,1,2079,1788,0
,2,2,1663,126,214,2,1,1,1663,126,0,,5,2,3522,2663,200,2,1,1,3522,2663,0,,7,4,2016,1776,211,4,1,1,2016,1776,0
,2,2,1709,143,211,2,1,1,1709,143,0,,5,2,3505,2711,202,2,1,1,3505,2711,0,,7,4,2022,1941,218,4,1,1,2022,1941,0
,2,2,1421,39,209,2,1,1,1421,39,0,,5,2,3485,2750,201,2,1,1,3485,2750,0,,7,4,1947,1965,214,4,1,1,1947,1965,0
,2,2,1332,65,211,2,1,1,1332,65,0,,5,2,3428,2607,212,2,1,1,3428,2607,0,,7,4,1929,1872,213,4,1,1,1929,1872,0
,2,2,1284,65,212,2,1,1,1284,65,0,,5,2,3378,2596,215,2,1,1,3378,2596,0,,7,4,1707,2082,214,4,1,1,1707,2082,0
,2,2,1278,76,213,2,1,1,1278,76,0,,5,2,3352,2519,215,2,1,1,3352,2519,0,,7,4,1764,2055,220,4,1,1,1764,2055,0
,2,2,1045,128,203,2,1,1,1045,128,0,,5,2,1996,2735,206,2,1,1,1996,2735,0,,7,4,1851,2034,212,4,1,1,1851,2034,0
,2,2,955,89,214,2,1,1,955,89,0,,5,2,1477,2705,205,2,1,1,1477,2705,0,,7,4,1869,2100,222,4,1,1,1869,2100,0
,2,2,879,76,215,2,1,1,879,76,0,,5,2,1153,2620,204,2,1,1,1153,2620,0,,7,4,1938,2073,210,4,1,1,1938,2073,0
,2,2,729,19,212,2,1,1,729,19,0,,7,2,734,2055,208,2,1,1,734,2055,0,,7,4,1944,2139,212,4,1,1,1944,2139,0
,2,2,725,256,210,2,1,1,725,256,0,,7,2,760,2016,210,2,1,1,760,2016,0,,7,4,1839,2145,216,4,1,1,1839,2145,0
,2,2,627,202,207,2,1,1,627,202,0,,7,2,939,1985,214,2,1,1,939,1985,0,,7,4,1698,2157,217,4,1,1,1698,2157,0
,2,2,620,287,214,2,1,1,620,287,0,,7,2,1022,1977,209,2,1,1,1022,1977,0,,7,4,1557,2166,215,4,1,1,1557,2166,0
,2,2,679,396,207,2,1,1,679,396,0,,7,2,1059,1926,206,2,1,1,1059,1926,0,,7,4,1578,2226,213,4,1,1,1578,2226,0
,2,2,714,328,209,2,1,1,714,328,0,,7,2,906,2116,206,2,1,1,906,2116,0,,7,4,1524,2241,220,4,1,1,1524,2241,0
,2,2,855,252,210,2,1,1,855,252,0,,7,2,943,2068,213,2,1,1,943,2068,0,,7,4,1488,2319,210,4,1,1,1488,2319,0
,2,2,934,293,211,2,1,1,934,293,0,,7,2,861,2168,210,2,1,1,861,2168,0,,7,4,1422,2247,212,4,1,1,1422,2247,0
,2,2,1010,311,210,2,1,1,1010,311,0,,7,2,828,2493,204,2,1,1,828,2493,0,,7,4,1344,2295,217,4,1,1,1344,2295,0
,2,2,1040,463,203,2,1,1,1040,463,0,,7,2,823,2443,208,2,1,1,823,2443,0,,7,4,1227,2247,208,4,1,1,1227,2247,0
